虫青 蜻
虫果 蜾
虫宛 蜿
虫黾 蝇
虫国 蝈
虫单 蝉
虫科 蝌
虫曷 蝎
虫俞 蝓
飠虫 蝕
虫皇 蝗
虫扁 蝙
虫胃 蝟
虫畐 蝠
虫斿 蝣
虫酋 蝤
虫叚 蝦
虫复 蝮
虫奎 蝰
虫胡 蝴
虫枼 蝶
虫咼 蝸
虫南 蝻
虫娄 蝼
虫春 蝽
虫荣 蝾
虫郎 螂
虫旁 螃
虫師 螄
虫息 螅
虫原 螈
虫翁 螉
虫叟 螋
鬲虫 融
虫秦 螓
虫唐 螗
虫馬 螞
虫冥 螟
虫艹两 螨
虫曹 螬
虫离 螭
虫帶 螮
虫堂 螳
虫票 螵
虫累 螺
虫婁 螻
虫率 蟀
虫莫 蟆
虫國 蟈
虫悉 蟋
虫萧 蟏
虫章 蟑
虫莽 蟒
虫象 蟓
虫彭 蟛
虫喬 蟜
虫尞 蟟
虫番 蟠
虫喜 蟢
虫幾 蟣
虫黄 蟥
虫惠 蟪
虫單 蟬
虫焦 蟭
虫善 蟮
虫堯 蟯
虫義 蟻
虫詹 蟾
虫黽 蠅
虫廉 蠊
虫歇 蠍
虫榮 蠑
虫蒙 蠓
虫豪 蠔
虫需 蠕
虫蒦 蠖
虫蔑 蠛
虫巤 蠟
虫厲 蠣
虫蕭 蠨
虫翳 蠮
益蜀 蠲
虫巂 蠵
虫矍 蠼
血丑 衄
血半 衅
血蔑 衊
彳亍 行
衤卜 补
衤叉 衩
衤彡 衫
衤寸 衬
衤内 衲
衤氏 衹
衤壬 衽
衤今 衿
衤夬 袂
衤夭 袄
衤包 袍
衤旦 袒
衤由 袖
衤末 袜
衤失 袟
衤半 袢
衤皮 被
衤尔 袮
衤发 袯
衤伏 袱
衤夸 袴
衤合 袷
衤各 袼
衤当 裆
衤血 裇
衤艮 裉
衤呈 裎
衤谷 裕
衤君 裙
衤甫 補
衤里 裡
衤连 裢
衤佥 裣
衤库 裤
衤间 裥
衤卑 裨
衤叕 裰
衤表 裱
衤果 裸
衤易 裼
衤居 裾
衤卦 褂
衤复 複
衤扁 褊
衤曷 褐
衤保 褓
衤背 褙
衤者 褚
衤娄 褛
衤日羽 褟
衤荅 褡
衤辱 褥
衤退 褪
衤虒 褫
衤庫 褲
衤連 褳
衤监 褴
衤离 褵
衤習 褶
衤婁 褸
衤强 襁
衤奥 襖
衤禁 襟
衤當 襠
衤亶 襢
衤監 襤
衤需 襦
衤蔑 襪
衤奭 襫
衤親 襯
衤攀 襻
夫見 規
礻見 視
占見 覘
巫見 覡
俞見 覦
亲見 親
豈見 覬
堇見 覲
虚見 覷
雚見 觀
又见 观
夫见 规
礻见 视
占见 觇
岂见 觊
巫见 觋
卖见 觌
俞见 觎
冓见 觏
堇见 觐
虚见 觑
角夬 觖
角瓜 觚
角昜 觞
角刀牛 解
角光 觥
角虫 触
角束 觫
角单 觯
士冖一角殳 觳
角昜 觴
角蜀 觸
言丁 訂
言卜 訃
言十 計
言卂 訊
言工 訌
言寸 討
言川 訓
言山 訕
言乞 訖
言乇 託
言己 記
言化 訛
言牙 訝
言公 訟
言斤 訢
言夬 訣
言内 訥
言方 訪
言殳 設
言午 許
言斥 訴
言可 訶
言主 註
言氐 詆
言乍 詐
言台 詒
言召 詔
言平 評
言且 詛
言司 詞
言永 詠
言羽 詡
言旬 詢
言旨 詣
言式 試
言寺 詩
言宅 詫
言后 詬
言危 詭
言全 詮
言吉 詰
言舌 話
言亥 該
言羊 詳
言灰 詼
言圭 詿
言朱 誅
言匡 誆
言夸 誇
言志 誌
言忍 認
言狂 誑
言矣 誒
言延 誕
言秀 誘
言巠 誙
言肖 誚
言吾 語
言成 誠
言戒 誡
言巫 誣
言吴 誤
言甬 誦
言每 誨
言兌 說
言隹 誰
言果 課
言非 誹
言宜 誼
言周 調
言臽 諂
言享 諄
言炎 談
言委 諉
言青 請
言京 諒
言侖 論
言臾 諛
言枼 諜
言宣 諠
言軍 諢
言咢 諤
言帝 諦
言皆 諧
言柬 諫
言俞 諭
言咨 諮
言韋 諱
言音 諳
言甚 諶
言風 諷
言者 諸
言彦 諺
言若 諾
言某 謀
言曷 謁
言胃 謂
月誊 謄
言芻 謅
言荒 謊
言迷 謎
言必皿 謐
言虐 謔
言旁 謗
言兼 謙
言益 謚
言冓 講
言射 謝
言莫 謨
言啇 謫
言翏 謬
言區 謳
言堇 謹
言曼 謾
言登 證
言矞 譎
言幾 譏
言朁 譖
言戠 識
言焦 譙
言覃 譚
言普 譜
言詹 譫
言毁 譭
言睪 譯
言義 議
言遣 譴
言蒦 護
言賣 讀
言燕 讌
言毚 讒
言襄 讓
言闌 讕
言韱 讖
言贊 讚
言獻 讞
讠十 计
讠丁 订
讠卜 讣
讠人 认
讠几 讥
讠干 讦
讠工 讧
讠寸 讨
讠上 让
讠山 讪
讠乞 讫
讠乇 讬
讠川 训
讠义 议
讠卂 讯
讠己 记
讠井 讲
讠韦 讳
讠区 讴
讠巨 讵
讠牙 讶
讠内 讷
讠午 许
讠化 讹
讠仑 论
讠公 讼
讠风 讽
讠殳 设
讠方 访
讠夬 诀
讠正 证
讠古 诂
讠可 诃
讠平 评
讠且 诅
讠只 识
讠乍 诈
讠斥 诉
讠氐 诋
讠刍 诌
讠司 词
讠出 诎
讠召 诏
讠台 诒
讠匡 诓
讠耒 诔
讠式 试
讠圭 诖
讠寺 诗
讠吉 诘
讠灰 诙
讠成 诚
讠朱 诛
讠先 诜
讠舌 话
讠延 诞
讠后 诟
讠全 诠
讠危 诡
讠旬 询
讠旨 诣
讠争 诤
讠亥 该
讠羊 详
讠宅 诧
讠军 诨
讠羽 诩
讠戒 诫
讠巫 诬
讠吾 语
讠肖 诮
讠吴 误
讠告 诰
讠秀 诱
讠每 诲
讠狂 诳
讠兑 说
讠甬 诵
讠矣 诶
讠青 请
讠者 诸
讠取 诹
讠若 诺
讠卖 读
讠豖 诼
讠非 诽
讠果 课
讠委 诿
讠臾 谀
讠隹 谁
讠念 谂
讠周 调
讠臽 谄
讠京 谅
讠享 谆
讠卒 谇
讠炎 谈
讠宜 谊
讠某 谋
讠甚 谌
讠枼 谍
讠荒 谎
讠柬 谏
讠皆 谐
讠虐 谑
讠曷 谒
讠胃 谓
讠咢 谔
讠俞 谕
讠爰 谖
讠免 谗
讠咨 谘
讠音 谙
讠彦 谚
讠帝 谛
讠迷 谜
讠扁 谝
讠莫 谟
讠党 谠
讠畟 谡
讠射 谢
讠旁 谤
讠益 谥
讠兼 谦
讠必皿 谧
讠堇 谨
讠曼 谩
讠啇 谪
讠剪 谫
讠翏 谬
讠覃 谭
讠朁 谮
讠焦 谯
讠阑 谰
讠普 谱
讠矞 谲
讠献 谳
讠遣 谴
讠詹 谵
讠韱 谶
奚谷 谿
害谷 豁
豆工 豇
豆支 豉
豆宛 豌
豐盍 豔
豕豕 豩
予象 豫
豕者 豬
豕昷 豱
豸勺 豹
豸才 豺
豸干 豻
豸召 貂
豸休 貅
豸艮 貇
豸各 貉
豸百 貊
豸皃 貌
豸里 貍
豸苗 貓
豸囟比 貔
豸莫 貘
貝才 財
貝反 販
貝宁 貯
貝乏 貶
貝占 貼
貝台 貽
貝各 賂
貝有 賄
貝亥 賅
貝戎 賊
貝貝 賏
貝辰 賑
貝佘 賒
貝周 賙
貝易 賜
貝咅 賠
貝戔 賤
貝武 賦
貝長 賬
貝者 賭
束負 賴
貝兼 賺
貝冓 購
貝曾 贈
貝詹 贍
貝臧 贓
貝賣 贖
章夂貢 贛
贝才 财
贝攵 败
贝长 账
贝反 贩
贝乏 贬
贝勾 购
贝宀一 贮
贝戋 贱
贝占 贴
贝兄 贶
贝台 贻
贝戎 贼
贝有 贿
贝各 赂
贝庄 赃
贝亥 赅
贝尽 赆
贝求 赇
贝辰 赈
贝佘 赊
贝武 赋
贝者 赌
贝卖 赎
贝易 赐
贝周 赒
贝咅 赔
贝炎 赕
剌贝 赖
贝尃 赙
贝兼 赚
臣责 赜
贝曾 赠
贝詹 赡
章夂贡 赣
赤攵 赦
赤赤 赫
赤者 赭
足八 趴
足勺 趵
足夫 趺
足开 趼
足止 趾
足及 趿
足支 跂
足夭 跃
足仓 跄
足台 跆
足犮 跋
足失 跌
足它 跎
足加 跏
足包 跑
足石 跖
足付 跗
足册 跚
足皮 跛
足巨 距
足乐 跞
足艮 跟
足亦 跡
足先 跣
足交 跤
足夸 跨
足危 跪
足圭 跬
足各 路
足兆 跳
足戋 践
足达 跶
足尧 跷
足毕 跸
足迁 跹
足朵 跺
足齐 跻
足忌 跽
足良 踉
足甬 踊
足寿 踌
足沓 踏
足戔 踐
足卓 踔
足匊 踘
足果 踝
足居 踞
足知 踟
足易 踢
足咅 踣
足妾 踥
足采 踩
足宗 踪
足质 踬
足店 踮
足郑 踯
足度 踱
足勇 踴
足重 踵
足是 踶
足耑 踹
足建 踺
足禹 踽
足枼 蹀
足扁 蹁
足柔 蹂
足帝 蹄
足舀 蹈
足差 蹉
足奚 蹊
足日羽 蹋
足倉 蹌
足聂 蹑
足艹两 蹒
足堂 蹚
足責 蹟
足將 蹡
足從 蹤
足崩 蹦
足曹 蹧
足登 蹬
足曾 蹭
足番 蹯
足厨 蹰
足尊 蹲
足就 蹴
足厥 蹶
足堯 蹺
足菐 蹼
足窜 蹿
足喿 躁
足達 躂
足蜀 躅
足著 躇
足壽 躊
足齊 躋
足翟 躍
足蔺 躏
足巤 躐
足鄭 躑
足質 躓
足廛 躔
足廚 躕
足遷 躚
足赞 躜
足燮 躞
足聶 躡
足竄 躥
足藺 躪
身弓 躬
身区 躯
身朵 躲
身尚 躺
身區 軀
身單 軃
車乚 軋
車九 軌
車干 軒
車刃 軔
車厄 軛
車欠 軟
車古 軲
車由 軸
車可 軻
車失 軼
車式 軾
車交 較
車至 輊
車耴 輒
車免 輓
車甫 輔
車巠 輕
車兩 輛
光軍 輝
車叕 輟
車昆 輥
車侖 輪
車京 輬
車咠 輯
車俞 輸
車畐 輻
車展 輾
車囚皿 轀
士冖一車殳 轂
車害 轄
車袁 轅
車鹿 轆
車專 轉
車喬 轎
車感 轗
車睘 轘
車盧 轤
车乚 轧
车九 轨
车干 轩
车刃 轫
车专 转
车厄 轭
车仑 轮
车欠 软
车古 轱
车可 轲
车卢 轳
车由 轴
车只 轵
车失 轶
车乎 轷
车乐 轹
车召 轺
车又工 轻
车式 轼
车至 轾
车乔 轿
车全 辁
车各 辂
车交 较
车耴 辄
车甫 辅
车两 辆
光军 辉
车昆 辊
车罔 辋
车京 辌
车叕 辍
车甾 辎
车奏 辏
车畐 辐
车咠 辑
车昷 辒
车俞 输
车袁 辕
车害 辖
车展 辗
车鹿 辘
车粦 辚
舌辛 辞
尸口辛 辟
辛束 辣
屮丿辛 辥
爫冂厶又辛 辭
又阝 邓
干阝 邗
于阝 邘
亡阝 邙
工阝 邛
广阝 邝
分阝 邠
方阝 邡
开阝 邢
丰阝 邦
屯阝 邨
牙阝 邪
乌阝 邬
由阝 邮
甘阝 邯
台阝 邰
丘阝 邱
丕阝 邳
丙阝 邴
召阝 邵
北阝 邶
氐阝 邸
刍阝 邹
业阝 邺
令阝 邻
朱阝 邾
有阝 郁
乂厷阝 郄
至阝 郅
旬阝 郇
交阝 郊
良阝 郎
夹阝 郏
会阝 郐
关阝 郑
军阝 郓
希阝 郗
孚阝 郛
告阝 郜
赤阝 郝
夾阝 郟
君阝 郡
呈阝 郢
谷阝 郤
丽阝 郦
员阝 郧
咅阝 部
卑阝 郫
享阝 郭
炎阝 郯
林阝 郴
垂阝 郵
单阝 郸
者阝 都
匽阝 郾
咢阝 鄂
垔阝 鄄
軍阝 鄆
乡郎 鄉
叟阝 鄋
芻阝 鄒
員阝 鄖
啚阝 鄙
堇阝 鄞
焉阝 鄢
章阝 鄣
無阝 鄦
登阝 鄧
奠阝 鄭
善阝 鄯
粦阝 鄰
番阝 鄱
單阝 鄲
業阝 鄴
聚阝 鄹
霝阝 酃
豐阝 酆
酉丁 酊
酉勺 酌
酉己 配
酉寸 酎
酉也 酏
酉干 酐
氵酉 酒
酉毛 酕
酉冘 酖
酉凶 酗
酉分 酚
酉云 酝
酉太 酞
酉它 酡
酉乍 酢
酉甘 酣
酉古 酤
酉禾 酥
酉发 酦
酉名 酩
酉各 酪
酉州 酬
酉同 酮
酉旨 酯
酉先 酰
酉呈 酲
酉余 酴
酉孝 酵
酉每 酶
酉告 酷
酉夋 酸
酉寽 酹
酉严 酽
酉丽 酾
酉良 酿
酉奄 醃
酉匋 醄
酉咅 醅
酉享 醇
酉卒 醉
酉昔 醋
酉昆 醌
酉是 醍
酉胡 醐
酉胥 醑
酉星 醒
酉迷 醚
酉荃 醛
酉鬼 醜
酉囚皿 醞
酉右皿 醢
酉唐 醣
酉翏 醪
酉菐 醭
酉焦 醮
酉皿 醯
酉發 醱
酉豊 醴
酉豦 醵
酉熏 醺
酉襄 釀
釆由 釉
釆睪 釋
里予 野
釒刂 釗
釒丁 釘
釒十 針
釒勺 釣
釒口 釦
釒川 釧
釒凡 釩
釒叉 釵
釒千 釺
釒巴 鈀
釒斗 鈄
釒公 鈆
釒内 鈉
釒屯 鈍
釒勾 鈎
釒少 鈔
釒丑 鈕
釒匀 鈞
釒丐 鈣
釒太 鈦
釒尺 鈬
釒令 鈴
釒古 鈷
釒玉 鈺
釒布 鈽
釒由 鈾
釒田 鈿
釒甲 鉀
釒失 鉄
釒巨 鉅
釒玄 鉉
釒甘 鉗
釒卯 鉚
釒几口 鉛
釒戉 鉞
釒句 鉤
釒母 鉧
釒交 鉸
釒各 鉻
釒牟 鉾
釒艮 銀
釒充 銃
釒同 銅
釒先 銑
釒全 銓
釒朱 銖
釒名 銘
釒兆 銚
釒安 銨
釒考 銬
釒旱 銲
釒兌 銳
釒肖 銷
釒秀 銹
釒坐 銼
釒汞 銾
釒吕 鋁
釒良 鋃
釒辛 鋅
釒貝 鋇
釒廷 鋌
釒夆 鋒
釒助 鋤
釒呈 鋥
釒局 鋦
釒芒 鋩
釒甫 鋪
釒告 鋯
釒里 鋰
釒居 鋸
釒岡 鋼
釒彔 錄
釒隹 錐
釒阿 錒
釒昆 錕
釒垂 錘
釒甾 錙
釒争 錚
釒定 錠
釒戔 錢
釒帛 錦
釒苗 錨
釒易 錫
釒固 錮
釒昔 錯
釒录 録
釒孟 錳
釒表 錶
釒欣 鍁
釒柬 鍊
釒咼 鍋
釒段 鍛
釒契 鍥
釒秋 鍬
釒建 鍵
釒重 鍾
釒美 鎂
釒旁 鎊
釒容 鎔
釒貝 鎖
釒尃 鎛
釒烏 鎢
釒留 鎦
釒豈 鎧
釒殺 鎩
釒高 鎬
釒真 鎮
釒臬 鎳
釒連 鏈
釒産 鏟
釒竟 鏡
釒票 鏢
釒肅 鏽
釒尞 鐐
釒童 鐘
釒廉 鐮
釒蜀 鐲
釒十戜 鐵
釒當 鐺
釒壽 鑄
釒蒦 鑊
釒監 鑑
釒察 鑔
釒巤 鑞
釒樂 鑠
釒慮 鑢
釒麃 鑣
釒盧 鑪
釒闌 鑭
釒龠 鑰
釒襄 鑲
釒聶 鑷
釒羅 鑼
釒贊 鑽
钅乚 钆
钅乙 钇
钅十 针
钅丁 钉
钅刂 钊
钅卜 钋
钅了 钌
钅土 钍
钅千 钎
钅川 钏
钅彡 钐
钅凡 钒
钅勺 钓
钅门 钔
钅女 钕
钅叉 钗
钅丐 钙
钅不 钚
钅太 钛
钅巨 钜
钅屯 钝
钅少 钞
钅中 钟
钅内 钠
钅贝 钡
钅冈 钢
钅反 钣
钅今 钤
钅月 钥
钅欠 钦
钅匀 钧
钅乌 钨
钅勾 钩
钅亢 钪
钅方 钫
钅火 钬
钅斗 钭
钅丑 钮
钅巴 钯
钅玉 钰
钅戋 钱
钅正 钲
钅甘 钳
钅古 钴
钅本 钵
钅可 钶
钅叵 钷
钅布 钸
钅犮 钹
钅戉 钺
钅占 钻
钅目 钼
钅旦 钽
钅甲 钾
钅田 钿
钅由 铀
钅失 铁
钅白 铂
钅令 铃
钅乐 铄
钅几口 铅
钅卯 铆
钅市 铈
钅玄 铉
钅它 铊
钅必 铋
钅尼 铌
钅皮 铍
钅考 铐
钅老 铑
钅耳 铒
钅芒 铓
钅有 铕
钅成 铖
钅夹 铗
钅邪 铘
钅尧 铙
钅当 铛
钅同 铜
钅吕 铝
钅吊 铞
钅因 铟
钅岂 铠
钅则 铡
钅朱 铢
钅先 铣
钅廷 铤
钅丢 铥
钅华 铧
钅全 铨
钅杀 铩
钅合 铪
钅兆 铫
钅各 铬
钅名 铭
钅争 铮
钅色 铯
钅交 铰
钅衣 铱
钅产 铲
钅充 铳
钅汤 铴
钅安 铵
钅艮 银
钅如 铷
钅寿 铸
钅劳 铹
钅甫 铺
钅来 铼
钅忒 铽
钅连 链
钅坚 铿
钅肖 销
钅贝 锁
钅里 锂
钅呈 锃
钅助 锄
钅呙 锅
钅告 锆
钅我 锇
钅秀 锈
钅坐 锉
钅寽 锊
钅夆 锋
钅辛 锌
钅门开 锎
钅间 锏
钅兑 锐
钅弟 锑
钅良 锒
钅彐冖又 锓
钅局 锔
钅阿 锕
钅青 锖
钅者 锗
钅若 锘
钅昔 错
钅苗 锚
钅奔 锛
钅果 锞
钅昆 锟
钅易 锡
钅固 锢
钅罗 锣
钅垂 锤
钅隹 锥
钅帛 锦
钅欣 锨
钅卷 锩
钅忽 锪
钅咅 锫
钅炎 锬
钅定 锭
钅建 键
钅居 锯
钅孟 锰
钅甾 锱
钅契 锲
钅皆 锴
钅将 锵
钅思 锶
钅咢 锷
钅臿 锸
钅秋 锹
钅重 锺
钅段 锻
钅叟 锼
钅爰 锾
钅哀 锿
钅度 镀
钅美 镁
钅娄 镂
钅费 镄
钅眉 镅
钅莫 镆
钅真 镇
钅尃 镈
钅鬲 镉
钅聂 镊
钅隽 镌
钅臬 镍
钅拿 镎
钅留 镏
钅高 镐
钅旁 镑
钅益 镒
钅家 镓
钅宾 镔
钅容 镕
钅票 镖
钅堂 镗
钅曼 镘
钅累 镙
钅崩 镚
钅庸 镛
钅竟 镜
钅啇 镝
钅族 镞
钅旋 镟
钅覃 镡
钅厥 镢
钅尞 镣
钅菐 镤
钅鲁 镥
钅敦 镦
钅阑 镧
钅普 镨
钅窜 镩
钅强 镪
钅登 镫
钅蒦 镬
钅雷 镭
钅蜀 镯
钅廉 镰
钅意 镱
钅察 镲
钅麃 镳
钅巤 镴
钅襄 镶
丶丨 门
阝力 阞
阝人 队
阝千 阡
阝兀 阢
阝反 阪
阝元 阮
阝井 阱
阝方 防
阝日 阳
阝月 阴
阝车 阵
阝介 阶
阝且 阻
阝乍 阼
阝占 阽
阝可 阿
阝它 陀
阝皮 陂
阝付 附
阝示 际
阝击 陆
阝龙 陇
阝东 陈
阝乚丙 陋
阝百 陌
阝夅 降
阝有 陏
阝艮 限
阝亥 陔
阝夹 陕
阝巠 陘
阝坒 陛
阝夾 陜
阝大入入 陝
阝升土 陞
阝步 陟
阝走 陡
阝完 院
阝車 陣
阝余 除
阝里 陧
阝员 陨
阝佥 险
阝咅 陪
阝取 陬
阝侌 陰
阝垂 陲
阝東 陳
阝卑 陴
阝夌 陵
阝匋 陶
阝臽 陷
阝坴 陸
阝昜 陽
阝是 隄
阝禺 隅
阝夂一生 隆
阝畏 隈
阝臼工 隉
阝左 隋
阝皇 隍
阝皆 階
阝迶 随
阝急 隐
阝鬲 隔
阝員 隕
阝鬼 隗
阝益 隘
阝小日小 隙
阝祭 際
阝章 障
阝産 隡
阝遂 隧
阝遀 隨
阝僉 險
阝龍 隴
柰隶 隸
又隹 难
厷隹 雄
牙隹 雅
矢隹 雉
此隹 雌
且隹 雎
刍隹 雏
各隹 雒
隹隹 雔
周隹 雕
虽隹 雖
芻隹 雛
亠从木隹 雜
邕隹 雝
奚隹 雞
离隹 離
堇隹 難
青见 靓
立青 靖
青争 静
青見 靚
青定 靛
青爭 靜
面見 靦
革斤 靳
革化 靴
革巴 靶
革旦 靼
革央 鞅
革圭 鞋
革安 鞍
革达 鞑
革乔 鞒
革免 鞔
革肖 鞘
革匊 鞠
革柔 鞣
革秋 鞦
革訇 鞫
革便 鞭
革是 鞮
革荐 鞯
革冓 鞲
革畺 韁
革達 韃
革遷 韆
韋刃 韌
龺韋 韓
韋舀 韜
韦刃 韧
龺韦 韩
韦昷 韫
韦舀 韬
音匀 韵
音召 韶
音員 韻
丁頁 頂
匕頁 頃
工頁 項
川頁 順
彡頁 須
王頁 頊
公頁 頌
亢頁 頏
予頁 預
元頁 頑
分頁 頒
屯頁 頓
皮頁 頗
令頁 領
合頁 頜
吉頁 頡
臣頁 頤
亥頁 頦
豆頁 頭
夾頁 頰
含頁 頷
巠頁 頸
禿頁 頹
步頁 頻
果頁 顆
客頁 額
咢頁 顎
彥頁 顏
耑頁 顓
豈頁 顗
原頁 願
桑頁 顙
真頁 顛
米犬頁 類
景頁 顥
雇頁 顧
亶頁 顫
需頁 顬
盧頁 顱
聶頁 顳
雚頁 顴
丁页 顶
匕页 顷
干页 顸
工页 项
川页 顺
彡页 须
王页 顼
元页 顽
厄页 顾
屯页 顿
斤页 颀
分页 颁
公页 颂
亢页 颃
予页 预
卢页 颅
令页 领
皮页 颇
吉页 颉
夹页 颊
合页 颌
匕水页 颍
亥页 颏
臣页 颐
步页 频
秃页 颓
含页 颔
匕禾页 颖
果页 颗
咢页 颚
耑页 颛
彦页 颜
客页 额
聂页 颞
艹两页 颟
真页 颠
桑页 颡
景页 颢
亶页 颤
需页 颥
雚页 颧
立風 颯
票風 飄
猋風 飆
立风 飒
票风 飘
猋风 飙
飠几 飢
夕食 飧
乡食 飨
飠屯 飩
飠壬 飪
飠夭 飫
飠力 飭
飠反 飯
飠欠 飲
飠台 飴
飠司 飼
飠包 飽
飠巾 飾
飠交 餃
飠合 餄
飠并 餅
飠向 餉
飠耳 餌
飠各 餎
飠孛 餑
飠妥 餒
飠我 餓
飠夋 餕
飠余 餘
飠肴 餚
飠昆 餛
飠戔 餞
飠臽 餡
飠官 館
飠胡 餬
飠畏 餵
飠氣 餼
飠留 餾
飠叟 餿
飠莫 饃
飠曼 饅
飠羞 饈
飠堇 饉
飠散 饊
飠貴 饋
飠巽 饌
飠幾 饑
飠堯 饒
飠毚 饞
飠囊 饢
饣几 饥
饣昜 饧
饣屯 饨
饣气 饩
饣壬 饪
饣夭 饫
饣力 饬
饣反 饭
饣欠 饮
饣戋 饯
饣巾 饰
饣包 饱
饣司 饲
饣台 饴
饣耳 饵
饣尧 饶
饣向 饷
饣合 饸
饣各 饹
饣交 饺
饣并 饼
饣孛 饽
饣我 饿
饣余 馀
饣妥 馁
饣夋 馂
饣昆 馄
饣臽 馅
饣官 馆
饣查 馇
饣贵 馈
饣叟 馊
饣兔 馋
饣莫 馍
饣留 馏
饣羞 馐
饣堇 馑
饣曼 馒
饣散 馓
饣巽 馔
饣囊 馕
首或 馘
香复 馥
馬又 馭
冫馬 馮
馬大 馱
馬也 馳
馬川 馴
馬爻 駁
馬主 駐
馬句 駒
馬付 駙
馬史 駛
馬它 駝
馬四 駟
馬并 駢
馬亥 駭
馬交 駮
馬各 駱
馬夋 駿
馬甹 騁
馬隹 騅
馬奇 騎
馬扁 騙
馬留 騮
馬芻 騶
馬蚤 騷
馬累 騾
馬區 驅
馬華 驊
馬肅 驌
馬粦 驎
馬喬 驕
馬僉 驗
馬睪 驛
馬聚 驟
馬盧 驢
馬襄 驤
馬冀 驥
馬霜 驦
馬麗 驪
马又 驭
马大 驮
马川 驯
马也 驰
马区 驱
马爻 驳
马户 驴
马且 驵
马史 驶
马四 驷
马付 驸
马句 驹
马刍 驺
马主 驻
马它 驼
马台 骀
马尧 骁
马乔 骄
马华 骅
马各 骆
马亥 骇
马并 骈
马丽 骊
马甹 骋
马佥 验
马夋 骏
马其 骐
马奇 骑
马果 骒
马隹 骓
马肃 骕
马参 骖
马扁 骗
马蚤 骚
马留 骝
马扇 骟
马票 骠
马累 骡
马悤 骢
马孱 骣
马聚 骤
马冀 骥
马霜 骦
马襄 骧
骨亢 骯
骨殳 骰
骨介 骱
骨氐 骶
骨古 骷
骨亥 骸
骨后 骺
骨各 骼
骨卑 髀
骨果 髁
骨客 髂
骨娄 髅
骨宽 髋
骨宾 髌
骨蜀 髑
骨葬 髒
骨豊 體
骨賓 髕
骨寬 髖
镸彡 髟
云鬼 魂
白鬼 魄
委鬼 魏
魚刂 魝
魚乇 魠
魚尤 魷
魚平 鮃
魚包 鮑
魚旨 鮨
魚有 鮪
魚交 鮫
魚圭 鮭
魚羊 鮮
魚完 鯇
魚里 鯉
魚甾 鯔
魚其 鯕
魚青 鯖
魚周 鯛
魚非 鯡
魚兒 鯢
魚昆 鯤
魚昌 鯧
魚京 鯨
魚夌 鯪
魚取 鯫
魚念 鯰
魚是 鯷
魚即 鯽
魚則 鰂
魚春 鰆
魚枼 鰈
魚思 鰓
魚旁 鰟
魚時 鰣
魚眔 鰥
魚耆 鰭
魚連 鰱
魚堅 鰹
魚曼 鰻
魚票 鰾
魚專 鱄
魚庸 鱅
魚章 鱆
魚雪 鱈
魚尊 鱒
魚善 鱔
魚厥 鱖
魚粦 鱗
魚尋 鱘
魚會 鱠
魚亶 鱣
魚歲 鱥
魚豊 鱧
魚噩 鱷
魚盧 鱸
魚麗 鱺
鱼尤 鱿
鱼方 鲂
鱼巴 鲃
鱼犮 鲅
鱼平 鲆
鱼占 鲇
鱼卢 鲈
鱼付 鲋
鱼包 鲍
鱼台 鲐
鱼圭 鲑
鱼吉 鲒
鱼有 鲔
鱼而 鲕
鱼则 鲗
鱼会 鲙
鱼齐 鲚
鱼交 鲛
鱼羊 鲜
鱼寻 鲟
鱼更 鲠
鱼丽 鲡
鱼连 鲢
鱼坚 鲣
鱼里 鲤
鱼时 鲥
鱼条 鲦
鱼系 鲧
鱼完 鲩
鱼即 鲫
鱼青 鲭
鱼夌 鲮
鱼其 鲯
鱼取 鲰
鱼非 鲱
鱼昆 鲲
鱼昌 鲳
鱼固 鲴
鱼兒 鲵
鱼念 鲶
鱼周 鲷
鱼京 鲸
鱼虱 鲺
鱼甾 鲻
鱼贲 鲼
鱼枼 鲽
鱼是 鳀
鱼思 鳃
鱼咢 鳄
鱼秋 鳅
鱼复 鳆
鱼皇 鳇
鱼扁 鳊
鱼蚤 鳋
鱼耆 鳍
鱼日羽 鳎
鱼眔 鳏
鱼旁 鳑
鱼勒 鳓
鱼票 鳔
鱼雪 鳕
鱼曼 鳗
鱼庸 鳙
鱼厥 鳜
鱼善 鳝
鱼粦 鳞
鱼尊 鳟
鱼豊 鳢
鱼亶 鳣
九鳥 鳩
口鳥 鳴
夬鳥 鴂
冘鳥 鴆
匕十鳥 鴇
牙鳥 鴉
令鳥 鴒
乏鳥 鴔
鳥它 鴕
号鳥 鴞
氐鳥 鴟
古鳥 鴣
甲鳥 鴨
而鳥 鴯
舌鳥 鴰
行鳥 鴴
江鳥 鴻
合鳥 鴿
休鳥 鵂
肙鳥 鵑
谷鳥 鵒
孛鳥 鵓
弟鳥 鵜
我鳥 鵝
告鳥 鵠
武鳥 鵡
奄鳥 鵪
朋鳥 鵬
卑鳥 鵯
周鳥 鵰
昔鳥 鵲
昆鳥 鵾
東鳥 鶇
享鳥 鶉
庚鳥 鶊
苗鳥 鶓
胡鳥 鶘
咢鳥 鶚
倉鳥 鶬
隺鳥 鶴
留鳥 鶹
脊鳥 鶺
骨鳥 鶻
兼鳥 鶼
兹鳥 鷀
奚鳥 鷄
鳥虒 鷈
虒鳥 鷉
庶鳥 鷓
區鳥 鷗
焦鳥 鷦
肅鳥 鷫
尞鳥 鷯
矞鳥 鷸
氵鷄 鸂
辟鳥 鸊
盧鳥 鸕
霜鳥 鸘
